sales_order_id;revision_number;order_date;due_date;ship_date;status;online_order_flag;territory_id;sub_total;tax_amt;freight;total_due;Año;Mes;month_name
63945;8;2014-01-09;2014-01-21;2014-01-16;5;True;9;758,62;60,6896;18,9655;838,2751;2014;1;January
63946;8;2014-01-09;2014-01-21;2014-01-16;5;True;9;806,76;64,5408;20,169;891,4698;2014;1;January
63947;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;34,98;2,7984;0,8745;38,6529;2014;1;January
63948;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;34,98;2,7984;0,8745;38,6529;2014;1;January
63949;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;35,0;2,8;0,875;38,675;2014;1;January
63950;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;4,99;0,3992;0,1248;5,514;2014;1;January
63951;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;39,98;3,1984;0,9995;44,1779;2014;1;January
63952;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;74,48;5,9584;1,862;82,3004;2014;1;January
63953;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;2,29;0,1832;0,0573;2,5305;2014;1;January
63954;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;54,99;4,3992;1,3748;60,764;2014;1;January
63955;8;2014-01-10;2014-01-22;2014-01-17;5;True;8;554,97;44,3976;13,8743;613,2419;2014;1;January
63956;8;2014-01-10;2014-01-22;2014-01-17;5;True;10;1725,98;138,0784;43,1495;1907,2079;2014;1;January
63957;8;2014-01-10;2014-01-22;2014-01-17;5;True;10;839,48;67,1584;20,987;927,6254;2014;1;January
63958;8;2014-01-10;2014-01-22;2014-01-17;5;True;7;2343,96;187,5168;58,599;2590,0758;2014;1;January
63959;8;2014-01-10;2014-01-22;2014-01-17;5;True;10;2297,28;183,7824;57,432;2538,4944;2014;1;January
63960;8;2014-01-10;2014-01-22;2014-01-17;5;True;10;2343,96;187,5168;58,599;2590,0758;2014;1;January
63961;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;23,78;1,9024;0,5945;26,2769;2014;1;January
63962;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;25,48;2,0384;0,637;28,1554;2014;1;January
63963;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;38,88;3,1104;0,972;42,9624;2014;1;January
63964;8;2014-01-10;2014-01-22;2014-01-17;5;True;4;37,27;2,9816;0,9318;41,1834;2014;1;January
63965;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;14,98;1,1984;0,3745;16,5529;2014;1;January
63966;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;119,98;9,5984;2,9995;132,5779;2014;1;January
63967;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;39,98;3,1984;0,9995;44,1779;2014;1;January
63968;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;71,95;5,756;1,7988;79,5048;2014;1;January
63969;8;2014-01-10;2014-01-22;2014-01-17;5;True;4;71,95;5,756;1,7988;79,5048;2014;1;January
63970;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;41,95;3,356;1,0488;46,3548;2014;1;January
63971;8;2014-01-10;2014-01-22;2014-01-17;5;True;7;69,99;5,5992;1,7498;77,339;2014;1;January
63972;8;2014-01-10;2014-01-22;2014-01-17;5;True;7;37,27;2,9816;0,9318;41,1834;2014;1;January
63973;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;42,28;3,3824;1,057;46,7194;2014;1;January
63974;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;37,29;2,9832;0,9323;41,2055;2014;1;January
63975;8;2014-01-10;2014-01-22;2014-01-17;5;True;4;61,97;4,9576;1,5493;68,4769;2014;1;January
63976;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;42,28;3,3824;1,057;46,7194;2014;1;January
63977;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;889,47;71,1576;22,2368;982,8644;2014;1;January
63978;8;2014-01-10;2014-01-22;2014-01-17;5;True;4;573,98;45,9184;14,3495;634,2479;2014;1;January
63979;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;2359,98;188,7984;58,9995;2607,7779;2014;1;January
63980;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;2344,96;187,5968;58,624;2591,1808;2014;1;January
63981;8;2014-01-10;2014-01-22;2014-01-17;5;True;10;1228,83;98,3064;30,7208;1357,8572;2014;1;January
63982;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;564,48;45,1584;14,112;623,7504;2014;1;January
63983;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;539,99;43,1992;13,4998;596,689;2014;1;January
63984;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;2492,32;199,3856;62,308;2754,0136;2014;1;January
63985;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;2322,28;185,7824;58,057;2566,1194;2014;1;January
63986;8;2014-01-10;2014-01-22;2014-01-17;5;True;4;2393,06;191,4448;59,8265;2644,3313;2014;1;January
63987;8;2014-01-10;2014-01-22;2014-01-17;5;True;4;2419,06;193,5248;60,4765;2673,0613;2014;1;January
63988;8;2014-01-10;2014-01-22;2014-01-17;5;True;6;548,98;43,9184;13,7245;606,6229;2014;1;January
63989;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;600,46;48,0368;15,0115;663,5083;2014;1;January
63990;8;2014-01-10;2014-01-22;2014-01-17;5;True;1;1775,47;142,0376;44,3868;1961,8944;2014;1;January
63991;8;2014-01-10;2014-01-22;2014-01-17;5;True;7;1170,48;93,6384;29,262;1293,3804;2014;1;January
63992;8;2014-01-10;2014-01-22;2014-01-17;5;True;7;553,97;44,3176;13,8493;612,1369;2014;1;January
63993;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;742,35;59,388;18,5588;820,2968;2014;1;January
63994;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;862,95;69,036;21,5738;953,5598;2014;1;January
63995;8;2014-01-10;2014-01-22;2014-01-17;5;True;9;2482,04;198,5632;62,051;2742,6542;2014;1;January
63996;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;2561,32;204,9056;64,033;2830,2586;2014;1;January
63997;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;13,98;1,1184;0,3495;15,4479;2014;1;January
63998;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;67,97;5,4376;1,6993;75,1069;2014;1;January
63999;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;31,27;2,5016;0,7818;34,5534;2014;1;January
64000;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;63,97;5,1176;1,5993;70,6869;2014;1;January
64001;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;36,96;2,9568;0,924;40,8408;2014;1;January
64002;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;39,98;3,1984;0,9995;44,1779;2014;1;January
64003;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;4,99;0,3992;0,1248;5,514;2014;1;January
64004;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;39,98;3,1984;0,9995;44,1779;2014;1;January
64005;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;58,98;4,7184;1,4745;65,1729;2014;1;January
64006;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;49,99;3,9992;1,2498;55,239;2014;1;January
64007;8;2014-01-11;2014-01-23;2014-01-18;5;True;7;2478,34;198,2672;61,9585;2738,5657;2014;1;January
64008;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;59,48;4,7584;1,487;65,7254;2014;1;January
64009;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;82,47;6,5976;2,0618;91,1294;2014;1;January
64010;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;63,97;5,1176;1,5993;70,6869;2014;1;January
64011;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;63,97;5,1176;1,5993;70,6869;2014;1;January
64012;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;36,27;2,9016;0,9068;40,0784;2014;1;January
64013;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;64,47;5,1576;1,6118;71,2394;2014;1;January
64014;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;36,27;2,9016;0,9068;40,0784;2014;1;January
64015;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;4,99;0,3992;0,1248;5,514;2014;1;January
64016;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;29,98;2,3984;0,7495;33,1279;2014;1;January
64017;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;32,6;2,608;0,815;36,023;2014;1;January
64018;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;32,6;2,608;0,815;36,023;2014;1;January
64019;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;68,97;5,5176;1,7243;76,2119;2014;1;January
64020;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;9,99;0,7992;0,2498;11,039;2014;1;January
64021;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;77,96;6,2368;1,949;86,1458;2014;1;January
64022;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;128,97;10,3176;3,2243;142,5119;2014;1;January
64023;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;132,97;10,6376;3,3243;146,9319;2014;1;January
64024;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;119,98;9,5984;2,9995;132,5779;2014;1;January
64025;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;7,28;0,5824;0,182;8,0444;2014;1;January
64026;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;56,97;4,5576;1,4243;62,9519;2014;1;January
64027;8;2014-01-11;2014-01-23;2014-01-18;5;True;8;66,96;5,3568;1,674;73,9908;2014;1;January
64028;8;2014-01-11;2014-01-23;2014-01-18;5;True;10;37,27;2,9816;0,9318;41,1834;2014;1;January
64029;8;2014-01-11;2014-01-23;2014-01-18;5;True;10;58,95;4,716;1,4738;65,1398;2014;1;January
64030;8;2014-01-11;2014-01-23;2014-01-18;5;True;7;35,72;2,8576;0,893;39,4706;2014;1;January
64031;8;2014-01-11;2014-01-23;2014-01-18;5;True;8;62,97;5,0376;1,5743;69,5819;2014;1;January
64032;8;2014-01-11;2014-01-23;2014-01-18;5;True;7;60,47;4,8376;1,5118;66,8194;2014;1;January
64033;8;2014-01-11;2014-01-23;2014-01-18;5;True;8;21,49;1,7192;0,5373;23,7465;2014;1;January
64034;8;2014-01-11;2014-01-23;2014-01-18;5;True;7;13,98;1,1184;0,3495;15,4479;2014;1;January
64035;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;902,98;72,2384;22,5745;997,7929;2014;1;January
64036;8;2014-01-11;2014-01-23;2014-01-18;5;True;6;2319,26;185,5408;57,9815;2562,7823;2014;1;January
64037;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;2464,26;197,1408;61,6065;2723,0073;2014;1;January
64038;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;2331,95;186,556;58,2988;2576,8048;2014;1;January
64039;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;1764,96;141,1968;44,124;1950,2808;2014;1;January
64040;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;574,98;45,9984;14,3745;635,3529;2014;1;January
64041;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;2543,44;203,4752;63,586;2810,5012;2014;1;January
64042;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;2399,23;191,9384;59,9808;2651,1492;2014;1;January
64043;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;2439,98;195,1984;60,9995;2696,1779;2014;1;January
64044;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;561,48;44,9184;14,037;620,4354;2014;1;January
64045;8;2014-01-11;2014-01-23;2014-01-18;5;True;4;553,97;44,3176;13,8493;612,1369;2014;1;January
64046;8;2014-01-11;2014-01-23;2014-01-18;5;True;1;607,96;48,6368;15,199;671,7958;2014;1;January
64047;8;2014-01-11;2014-01-23;2014-01-18;5;True;7;548,98;43,9184;13,7245;606,6229;2014;1;January
64048;8;2014-01-11;2014-01-23;2014-01-18;5;True;10;588,96;47,1168;14,724;650,8008;2014;1;January
64049;8;2014-01-11;2014-01-23;2014-01-18;5;True;10;2483,03;198,6424;62,0758;2743,7482;2014;1;January
64050;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;796,34;63,7072;19,9085;879,9557;2014;1;January
64051;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;801,83;64,1464;20,0458;886,0222;2014;1;January
64052;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;1313,34;105,0672;32,8335;1451,2407;2014;1;January
64053;8;2014-01-11;2014-01-23;2014-01-18;5;True;9;562,96;45,0368;14,074;622,0708;2014;1;January
64054;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;1700,99;136,0792;42,5248;1879,594;2014;1;January
64055;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;27,28;2,1824;0,682;30,1444;2014;1;January
64056;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;29,99;2,3992;0,7498;33,139;2014;1;January
64057;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;201,28;16,1024;5,032;222,4144;2014;1;January
64058;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;39,99;3,1992;0,9998;44,189;2014;1;January
64059;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;58,98;4,7184;1,4745;65,1729;2014;1;January
64060;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;69,99;5,5992;1,7498;77,339;2014;1;January
64061;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;59,48;4,7584;1,487;65,7254;2014;1;January
64062;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;113,47;9,0776;2,8368;125,3844;2014;1;January
64063;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;28,99;2,3192;0,7248;32,034;2014;1;January
64064;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;8,99;0,7192;0,2248;9,934;2014;1;January
64065;8;2014-01-12;2014-01-24;2014-01-19;5;True;7;599,98;47,9984;14,9995;662,9779;2014;1;January
64066;8;2014-01-12;2014-01-24;2014-01-19;5;True;8;1754,98;140,3984;43,8745;1939,2529;2014;1;January
64067;8;2014-01-12;2014-01-24;2014-01-19;5;True;7;1750,98;140,0784;43,7745;1934,8329;2014;1;January
64068;8;2014-01-12;2014-01-24;2014-01-19;5;True;7;2479,94;198,3952;61,9985;2740,3337;2014;1;January
64069;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;823,46;65,8768;20,5865;909,9233;2014;1;January
64070;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;2348,96;187,9168;58,724;2595,6008;2014;1;January
64071;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;2304,98;184,3984;57,6245;2547,0029;2014;1;January
64072;8;2014-01-12;2014-01-24;2014-01-19;5;True;8;2385,95;190,876;59,6488;2636,4748;2014;1;January
64073;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;24,99;1,9992;0,6248;27,614;2014;1;January
64074;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;2,29;0,1832;0,0573;2,5305;2014;1;January
64075;8;2014-01-12;2014-01-24;2014-01-19;5;True;6;4,99;0,3992;0,1248;5,514;2014;1;January
64076;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;49,97;3,9976;1,2493;55,2169;2014;1;January
64077;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;36,59;2,9272;0,9148;40,432;2014;1;January
64078;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;100,09;8,0072;2,5023;110,5995;2014;1;January
64079;8;2014-01-12;2014-01-24;2014-01-19;5;True;6;71,58;5,7264;1,7895;79,0959;2014;1;January
64080;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;34,98;2,7984;0,8745;38,6529;2014;1;January
64081;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;69,97;5,5976;1,7493;77,3169;2014;1;January
64082;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;64,97;5,1976;1,6243;71,7919;2014;1;January
64083;8;2014-01-12;2014-01-24;2014-01-19;5;True;6;49,97;3,9976;1,2493;55,2169;2014;1;January
64084;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;69,99;5,5992;1,7498;77,339;2014;1;January
64085;8;2014-01-12;2014-01-24;2014-01-19;5;True;6;14,98;1,1984;0,3745;16,5529;2014;1;January
64086;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;69,99;5,5992;1,7498;77,339;2014;1;January
64087;8;2014-01-12;2014-01-24;2014-01-19;5;True;6;13,98;1,1184;0,3495;15,4479;2014;1;January
64088;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;39,98;3,1984;0,9995;44,1779;2014;1;January
64089;8;2014-01-12;2014-01-24;2014-01-19;5;True;6;15,23;1,2184;0,3808;16,8292;2014;1;January
64090;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;80,96;6,4768;2,024;89,4608;2014;1;January
64091;8;2014-01-12;2014-01-24;2014-01-19;5;True;8;186,28;14,9024;4,657;205,8394;2014;1;January
64092;8;2014-01-12;2014-01-24;2014-01-19;5;True;7;98,96;7,9168;2,474;109,3508;2014;1;January
64093;8;2014-01-12;2014-01-24;2014-01-19;5;True;8;4,99;0,3992;0,1248;5,514;2014;1;January
64094;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;69,97;5,5976;1,7493;77,3169;2014;1;January
64095;8;2014-01-12;2014-01-24;2014-01-19;5;True;7;30,48;2,4384;0,762;33,6804;2014;1;January
64096;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;3,99;0,3192;0,0998;4,409;2014;1;January
64097;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;89,96;7,1968;2,249;99,4058;2014;1;January
64098;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;74,98;5,9984;1,8745;82,8529;2014;1;January
64099;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;71,95;5,756;1,7988;79,5048;2014;1;January
64100;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;2478,24;198,2592;61,956;2738,4552;2014;1;January
64101;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;592,27;47,3816;14,8068;654,4584;2014;1;January
64102;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;2415,46;193,2368;60,3865;2669,0833;2014;1;January
64103;8;2014-01-12;2014-01-24;2014-01-19;5;True;7;786,33;62,9064;19,6583;868,8947;2014;1;January
64104;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;1188,46;95,0768;29,7115;1313,2483;2014;1;January
64105;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;604,96;48,3968;15,124;668,4808;2014;1;January
64106;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;2319,99;185,5992;57,9998;2563,589;2014;1;January
64107;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;2319,99;185,5992;57,9998;2563,589;2014;1;January
64108;8;2014-01-12;2014-01-24;2014-01-19;5;True;9;2394,97;191,5976;59,8743;2646,4419;2014;1;January
64109;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;777,34;62,1872;19,4335;858,9607;2014;1;January
64110;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;2419,06;193,5248;60,4765;2673,0613;2014;1;January
64111;8;2014-01-12;2014-01-24;2014-01-19;5;True;1;2419,06;193,5248;60,4765;2673,0613;2014;1;January
64112;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;589,96;47,1968;14,749;651,9058;2014;1;January
64113;8;2014-01-12;2014-01-24;2014-01-19;5;True;4;1179,97;94,3976;29,4993;1303,8669;2014;1;January
64114;8;2014-01-12;2014-01-24;2014-01-19;5;True;10;574,98;45,9984;14,3745;635,3529;2014;1;January
64115;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;1763,97;141,1176;44,0993;1949,1869;2014;1;January
64116;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;34,99;2,7992;0,8748;38,664;2014;1;January
64117;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;13,98;1,1184;0,3495;15,4479;2014;1;January
64118;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;26,97;2,1576;0,6743;29,8019;2014;1;January
64119;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;4,99;0,3992;0,1248;5,514;2014;1;January
64120;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;62,98;5,0384;1,5745;69,5929;2014;1;January
64121;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;36,59;2,9272;0,9148;40,432;2014;1;January
64122;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;24,49;1,9592;0,6123;27,0615;2014;1;January
64123;8;2014-01-13;2014-01-25;2014-01-20;5;True;7;1700,99;136,0792;42,5248;1879,594;2014;1;January
64124;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;1785,97;142,8776;44,6493;1973,4969;2014;1;January
64125;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;815,44;65,2352;20,386;901,0612;2014;1;January
64126;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;2329,98;186,3984;58,2495;2574,6279;2014;1;January
64127;8;2014-01-13;2014-01-25;2014-01-20;5;True;7;2395,96;191,6768;59,899;2647,5358;2014;1;January
64128;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;2352,27;188,1816;58,8068;2599,2584;2014;1;January
64129;8;2014-01-13;2014-01-25;2014-01-20;5;True;7;2344,96;187,5968;58,624;2591,1808;2014;1;January
64130;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;49,99;3,9992;1,2498;55,239;2014;1;January
64131;8;2014-01-13;2014-01-25;2014-01-20;5;True;6;49,99;3,9992;1,2498;55,239;2014;1;January
64132;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;7,28;0,5824;0,182;8,0444;2014;1;January
64133;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;33,98;2,7184;0,8495;37,5479;2014;1;January
64134;8;2014-01-13;2014-01-25;2014-01-20;5;True;6;32,27;2,5816;0,8068;35,6584;2014;1;January
64135;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;29,99;2,3992;0,7498;33,139;2014;1;January
64136;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;14,98;1,1984;0,3745;16,5529;2014;1;January
64137;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;23,97;1,9176;0,5993;26,4869;2014;1;January
64138;8;2014-01-13;2014-01-25;2014-01-20;5;True;6;78,98;6,3184;1,9745;87,2729;2014;1;January
64139;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;69,99;5,5992;1,7498;77,339;2014;1;January
64140;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;172,98;13,8384;4,3245;191,1429;2014;1;January
64141;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;7,28;0,5824;0,182;8,0444;2014;1;January
64142;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;149,98;11,9984;3,7495;165,7279;2014;1;January
64143;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;24,99;1,9992;0,6248;27,614;2014;1;January
64144;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;32,27;2,5816;0,8068;35,6584;2014;1;January
64145;8;2014-01-13;2014-01-25;2014-01-20;5;True;7;53,99;4,3192;1,3498;59,659;2014;1;January
64146;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;32,28;2,5824;0,807;35,6694;2014;1;January
64147;8;2014-01-13;2014-01-25;2014-01-20;5;True;7;25,48;2,0384;0,637;28,1554;2014;1;January
64148;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;3,99;0,3192;0,0998;4,409;2014;1;January
64149;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;39,98;3,1984;0,9995;44,1779;2014;1;January
64150;8;2014-01-13;2014-01-25;2014-01-20;5;True;7;94,97;7,5976;2,3743;104,9419;2014;1;January
64151;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;120,48;9,6384;3,012;133,1304;2014;1;January
64152;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;42,28;3,3824;1,057;46,7194;2014;1;January
64153;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;36,96;2,9568;0,924;40,8408;2014;1;January
64154;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;863,97;69,1176;21,5993;954,6869;2014;1;January
64155;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;2316,97;185,3576;57,9243;2560,2519;2014;1;January
64156;8;2014-01-13;2014-01-25;2014-01-20;5;True;6;2414,99;193,1992;60,3748;2668,564;2014;1;January
64157;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;2401,45;192,116;60,0363;2653,6023;2014;1;January
64158;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;2349,98;187,9984;58,7495;2596,7279;2014;1;January
64159;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;777,34;62,1872;19,4335;858,9607;2014;1;January
64160;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;1264,84;101,1872;31,621;1397,6482;2014;1;January
64161;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;2393,06;191,4448;59,8265;2644,3313;2014;1;January
64162;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;574,98;45,9984;14,3745;635,3529;2014;1;January
64163;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;603,49;48,2792;15,0873;666,8565;2014;1;January
64164;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;1174,48;93,9584;29,362;1297,8004;2014;1;January
64165;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;2337,27;186,9816;58,4318;2582,6834;2014;1;January
64166;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;2322,28;185,7824;58,057;2566,1194;2014;1;January
64167;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;563,77;45,1016;14,0943;622,9659;2014;1;January
64168;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;563,77;45,1016;14,0943;622,9659;2014;1;January
64169;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;1155,48;92,4384;28,887;1276,8054;2014;1;January
64170;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;1155,48;92,4384;28,887;1276,8054;2014;1;January
64171;8;2014-01-13;2014-01-25;2014-01-20;5;True;1;1750,98;140,0784;43,7745;1934,8329;2014;1;January
64172;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;1735,98;138,8784;43,3995;1918,2579;2014;1;January
64173;8;2014-01-13;2014-01-25;2014-01-20;5;True;4;1735,98;138,8784;43,3995;1918,2579;2014;1;January
64174;8;2014-01-13;2014-01-25;2014-01-20;5;True;10;1155,48;92,4384;28,887;1276,8054;2014;1;January
64175;8;2014-01-13;2014-01-25;2014-01-20;5;True;8;539,99;43,1992;13,4998;596,689;2014;1;January
64176;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;791,32;63,3056;19,783;874,4086;2014;1;January
64177;8;2014-01-13;2014-01-25;2014-01-20;5;True;9;2419,06;193,5248;60,4765;2673,0613;2014;1;January
64178;8;2014-01-14;2014-01-26;2014-01-21;5;True;6;48,97;3,9176;1,2243;54,1119;2014;1;January
64179;8;2014-01-14;2014-01-26;2014-01-21;5;True;9;29,99;2,3992;0,7498;33,139;2014;1;January
64180;8;2014-01-14;2014-01-26;2014-01-21;5;True;9;28,98;2,3184;0,7245;32,0229;2014;1;January
64181;8;2014-01-14;2014-01-26;2014-01-21;5;True;9;4,99;0,3992;0,1248;5,514;2014;1;January
64182;8;2014-01-14;2014-01-26;2014-01-21;5;True;9;8,99;0,7192;0,2248;9,934;2014;1;January
64183;8;2014-01-14;2014-01-26;2014-01-21;5;True;10;2481,28;198,5024;62,032;2741,8144;2014;1;January
64184;8;2014-01-14;2014-01-26;2014-01-21;5;True;10;601,95;48,156;15,0488;665,1548;2014;1;January
